customer_id,region,subscription_plan,contract_type,tenure_months,monthly_logins,customer_satisfaction_score,industry,company_size,years_in_business,monthly_subscription_fee_gbp,discount_percentage,employee_count,active_users,feature_usage_score,avg_session_duration_minutes,projects_created,integrations_enabled,support_tickets_last_6m,avg_resolution_time_hours,payment_failures_last_12m,email_open_rate,webinar_attendance_count,monthly_recurring_revenue,lifetime_value,signup_date,last_login_date,customer_segment,acquisition_channel,churn
CF10931,West Midlands,Professional,Monthly,20,40.0,8.0,Finance,Medium,9,79,30,81,46,53.0,53.0,37,18,3,43,1,77.0,10,76.51,1530.2,2022-10-05,2023-07-23,Smb,Google Ads,No
CF11460,North East,Enterprise,Monthly,9,37.0,8.0,Manufacturing,Small,8,79,37,34,8,76.0,38.0,30,4,2,61,3,14.0,11,71.71,645.39,2025-05-30,2025-06-20,Smb,Direct,No
CF01608,West Midlands,Starter,Monthly,15,44.0,7.0,Manufacturing,Micro,2,199,30,3,1,1.0,,79,19,0,48,0,,4,170.53,2557.95,2023-02-14,2023-10-22,Mid-Market,Organic Search,No
CF14766,North East,Professional,Annual,15,47.0,7.0,Education,Micro,8,29,19,10,2,11.0,,43,8,1,6,4,41.0,2,24.87,373.05,2024-08-30,2025-03-06,Mid-Market,Direct,No
CF03231,Wales,Starter,Annual,23,48.0,,Technology,Micro,18,29,35,2,1,33.0,101.0,6,13,1,70,3,88.0,10,24.81,570.63,2022-06-22,2023-02-24,Mid-Market,Direct,No
CF08034,West Midlands,Starter,Annual,3,37.0,2.0,Technology,Micro,16,29,21,9,6,4.0,21.0,8,1,1,7,3,5.0,1,32.23,96.69,2020-04-08,2021-03-16,Smb,Linkedin,No
CF11969,Wales,Starter,Annual,15,40.0,6.0,Retail,Medium,22,29,15,214,170,22.0,38.0,106,16,8,25,1,78.0,11,27.78,416.7,2020-05-28,2021-01-01,Smb,Linkedin,No
CF05507,Wales,Professional,Monthly,2,50.0,10.0,Finance,Micro,26,29,17,4,2,16.0,30.0,91,4,2,66,0,27.0,0,30.12,60.24,2020-06-04,2020-08-03,Smb,Referral,Yes
CF12997,West Midlands,Enterprise,Annual,44,45.0,5.0,Finance,Small,9,79,37,16,12,92.0,171.0,73,14,1,22,5,9.0,4,92.72,4079.68,2025-06-01,2025-06-20,Smb,Organic Search,No
CF04415,South East,Starter,Annual,15,58.0,1.0,Technology,Micro,7,29,18,8,1,3.0,143.0,84,1,1,69,5,27.0,10,31.52,472.8,2024-11-09,2025-01-12,Enterprise,Partner,Yes
CF00304,Wales,Professional,Monthly,7,47.0,8.0,Finance,Medium,15,29,19,97,31,10.0,,7,10,3,27,1,37.0,10,33.58,235.06,2021-06-16,2021-07-04,Smb,Organic Search,No
CF01584,West Midlands,Professional,Annual,6,45.0,3.0,Retail,Micro,8,29,32,1,0,29.0,77.0,107,12,3,15,1,2.0,11,23.72,142.32,2022-05-01,2022-05-04,Mid-Market,Referral,No
CF12559,Scotland,Starter,Annual,31,57.0,8.0,Retail,Large,24,79,36,734,365,98.0,74.0,30,8,1,33,5,73.0,8,74.87,2320.97,2020-10-10,2021-08-22,Mid-Market,Google Ads,No
CF13698,Scotland,Starter,Monthly,11,46.0,5.0,Logistics,Medium,10,199,36,214,129,13.0,39.0,126,10,1,62,4,68.0,8,215.01,2365.11,2023-09-23,2024-08-20,Smb,Direct,No
CF03354,Scotland,Starter,Monthly,15,41.0,4.0,Education,Medium,9,79,11,54,13,68.0,161.0,119,14,1,14,0,2.0,0,71.58,1073.7,2024-12-26,2025-06-20,Mid-Market,Google Ads,No
CF08681,West Midlands,Professional,Annual,14,41.0,3.0,Finance,Medium,23,79,24,57,27,37.0,139.0,80,0,1,23,5,18.0,8,94.34,1320.76,2025-01-04,2025-01-28,Mid-Market,Partner,No
CF12627,Scotland,Starter,Monthly,29,46.0,5.0,Manufacturing,Micro,2,199,2,3,1,77.0,114.0,189,14,2,16,5,95.0,9,162.93,4724.97,2025-01-25,2025-06-20,Smb,Referral,No
CF12623,Wales,Starter,Annual,47,53.0,,Healthcare,Medium,12,29,7,63,19,73.0,38.0,92,3,2,69,3,46.0,5,31.53,1481.91,2024-10-17,2025-06-20,Smb,Organic Search,No
CF02370,Wales,Professional,Monthly,6,40.0,2.0,Manufacturing,Medium,12,29,14,133,103,78.0,12.0,80,12,3,44,2,75.0,9,33.67,202.02,2024-06-20,2024-12-28,Smb,Partner,No
CF07112,London,Enterprise,Annual,19,58.0,8.0,Logistics,Small,7,199,27,34,20,45.0,,198,10,3,17,0,45.0,3,172.15,3270.85,2023-04-29,2023-11-06,Mid-Market,Organic Search,No
CF13653,North East,Enterprise,Monthly,5,52.0,10.0,Technology,Micro,14,29,9,2,0,37.0,159.0,125,18,3,59,4,53.0,10,34.53,172.65,2020-12-11,2021-02-04,Mid-Market,Google Ads,Yes
CF14320,North West,Professional,Monthly,1,43.0,8.0,Finance,Small,18,29,1,13,10,93.0,39.0,51,16,3,49,2,38.0,6,31.24,31.24,2020-06-29,2021-01-04,Smb,Linkedin,No
CF06882,North West,Enterprise,Monthly,5,48.0,2.0,Finance,Micro,14,79,36,2,0,35.0,13.0,39,19,1,8,5,55.0,1,78.21,391.05,2020-02-18,2020-12-09,Smb,Partner,Yes
CF10112,South East,Enterprise,Monthly,27,58.0,6.0,Manufacturing,Micro,26,29,10,8,2,10.0,34.0,5,0,1,59,2,46.0,0,28.06,757.62,2023-02-08,2023-06-07,Smb,Direct,No
CF10453,North East,Starter,Monthly,5,47.0,8.0,Logistics,Micro,8,29,3,3,0,67.0,51.0,103,6,2,11,5,14.0,11,28.19,140.95,2024-03-17,2025-01-26,Enterprise,Direct,Yes
CF10485,South East,Starter,Monthly,17,43.0,7.0,Retail,Micro,19,29,31,4,1,63.0,129.0,57,18,0,52,1,8.0,7,27.31,464.27,2022-03-30,2022-04-01,Smb,Partner,No
CF00831,Scotland,Professional,Monthly,8,43.0,9.0,Manufacturing,Micro,8,79,27,1,0,97.0,,152,17,4,14,4,86.0,9,94.72,757.76,2023-03-08,2023-06-08,Mid-Market,Referral,No
CF02597,Scotland,Starter,Monthly,69,28.0,7.0,Logistics,Small,23,79,30,31,12,71.0,90.0,189,2,4,57,0,63.0,11,89.09,6147.21,2023-10-17,2023-12-21,Smb,Referral,No
CF03078,East Midlands,Professional,Annual,12,50.0,,Manufacturing,Micro,18,29,1,5,2,69.0,52.0,170,2,3,68,1,44.0,5,24.3,291.6,2023-04-08,2023-05-09,Smb,Organic Search,No
CF07924,South East,Enterprise,Annual,11,55.0,7.0,Finance,Small,4,79,27,25,19,22.0,153.0,97,0,2,3,3,25.0,10,86.33,949.63,2020-04-13,2020-09-09,Smb,Referral,No
CF00246,East Midlands,Starter,Monthly,9,47.0,3.0,Manufacturing,Medium,21,79,31,154,65,88.0,71.0,107,15,0,31,3,11.0,11,76.83,691.47,2023-02-01,2023-10-31,Smb,Google Ads,Yes
CF09331,North East,Enterprise,Annual,1,34.0,6.0,Manufacturing,Micro,1,79,39,6,1,69.0,72.0,163,4,3,37,3,79.0,3,64.33,64.33,2025-03-20,2025-06-20,Mid-Market,Linkedin,No
CF11192,West Midlands,Enterprise,Monthly,17,37.0,,Technology,Small,2,79,22,41,27,100.0,159.0,179,8,3,9,5,33.0,2,86.66,1473.22,2020-02-14,2021-01-17,Enterprise,Google Ads,No
CF07730,North East,Professional,Monthly,11,37.0,9.0,Education,Small,25,29,4,21,7,98.0,154.0,160,3,4,29,2,54.0,8,30.51,335.61,2020-02-09,2020-05-11,Mid-Market,Linkedin,No
CF01560,Wales,Starter,Annual,64,47.0,2.0,Finance,Micro,18,29,29,1,0,59.0,90.0,57,6,0,43,2,91.0,9,31.87,2039.68,2022-10-07,2023-04-30,Smb,Referral,No
CF04659,London,Professional,Monthly,2,44.0,10.0,Logistics,Micro,25,199,1,7,2,22.0,18.0,82,16,4,36,4,37.0,8,235.21,470.42,2023-11-23,2024-10-21,Mid-Market,Referral,Yes
CF12548,North West,Starter,Annual,11,50.0,10.0,Logistics,Medium,2,79,3,183,121,24.0,109.0,142,9,1,20,4,61.0,11,72.18,793.98,2023-12-16,2024-10-04,Mid-Market,Referral,No
CF07823,East Midlands,Professional,Annual,45,41.0,6.0,Manufacturing,Micro,20,79,19,10,2,99.0,,178,3,0,43,4,42.0,4,87.01,3915.45,2024-02-05,2024-03-13,Smb,Organic Search,No
CF09627,East Midlands,Professional,Monthly,12,52.0,5.0,Healthcare,Micro,24,79,19,10,3,52.0,144.0,35,2,3,28,1,1.0,6,68.74,824.88,2023-11-17,2024-08-09,Smb,Direct,No
CF11762,South West,Enterprise,Annual,26,50.0,10.0,Manufacturing,Small,12,29,2,16,10,13.0,122.0,73,16,5,21,0,4.0,1,24.2,629.2,2022-07-25,2022-12-18,Smb,Direct,No
CF12715,Scotland,Starter,Monthly,11,38.0,2.0,Retail,Small,29,199,12,16,10,71.0,179.0,37,0,4,56,5,94.0,2,214.12,2355.32,2022-08-01,2023-01-02,Smb,Referral,No
CF01000,South West,Starter,Annual,35,40.0,1.0,Finance,Small,14,29,29,38,29,98.0,18.0,176,1,1,8,5,39.0,8,30.5,1067.5,2023-05-23,2024-02-14,Mid-Market,Organic Search,No
CF13214,Wales,Starter,Monthly,28,41.0,,Healthcare,Small,25,79,21,14,4,50.0,45.0,88,10,2,20,3,44.0,3,67.81,1898.68,2020-04-26,2021-03-15,Smb,Direct,Yes
CF01631,North East,Enterprise,Monthly,31,43.0,9.0,Technology,Micro,9,29,19,5,3,60.0,14.0,67,0,2,21,0,83.0,1,32.02,992.62,2022-12-06,2023-06-20,Mid-Market,Direct,No
CF07799,West Midlands,Starter,Monthly,14,58.0,2.0,Retail,Medium,26,29,13,84,20,63.0,63.0,127,6,0,65,5,11.0,5,32.74,458.36,2024-04-24,2025-01-27,Smb,Google Ads,Yes
CF13242,North West,Starter,Monthly,19,58.0,4.0,Healthcare,Small,9,79,13,25,9,,86.0,180,2,2,26,0,51.0,2,91.5,1738.5,2020-11-09,2021-09-14,Smb,Partner,No
CF09389,Scotland,Starter,Monthly,40,42.0,3.0,Technology,Large,5,29,29,429,89,45.0,84.0,82,17,2,23,0,44.0,8,25.32,1012.8,2022-09-09,2023-04-05,Smb,Referral,No
CF07023,North West,Starter,Monthly,10,46.0,6.0,Finance,Micro,8,29,28,9,1,76.0,110.0,193,18,4,31,4,100.0,8,33.62,336.2,2023-12-09,2024-10-08,Smb,Partner,No
CF14894,North West,Starter,Annual,41,36.0,3.0,Finance,Micro,3,79,25,5,1,51.0,37.0,99,16,4,22,4,85.0,2,85.52,3506.32,2024-10-01,2025-06-20,Smb,Partner,No
CF07183,Scotland,Starter,Annual,6,42.0,4.0,Finance,Medium,26,79,39,183,66,75.0,142.0,142,2,2,55,2,75.0,4,66.81,400.86,2024-05-17,2025-03-17,Smb,Organic Search,No
CF04432,North East,Professional,Monthly,6,,9.0,Healthcare,Small,27,29,4,43,19,30.0,102.0,113,7,1,5,1,100.0,6,27.11,162.66,2022-08-23,2023-03-28,Mid-Market,Linkedin,No
CF00500,North East,Professional,Monthly,8,53.0,1.0,Manufacturing,Micro,17,199,13,8,2,72.0,125.0,50,4,3,1,4,31.0,6,182.78,1462.24,2020-03-06,2020-12-18,Smb,Organic Search,Yes
CF10028,South East,Starter,Monthly,4,48.0,8.0,Retail,Micro,12,29,14,2,1,44.0,126.0,127,8,2,36,0,27.0,2,30.17,120.68,2023-09-23,2024-09-10,Smb,Organic Search,No
CF00699,South West,Professional,Monthly,33,34.0,,Technology,Micro,13,79,34,6,3,44.0,7.0,62,13,2,4,1,61.0,11,64.22,2119.26,2022-05-18,2022-07-13,Enterprise,Direct,No
CF06629,London,Professional,Annual,9,27.0,8.0,Retail,Small,23,199,16,13,3,,44.0,193,18,1,35,2,55.0,10,204.71,1842.39,2023-07-04,2024-06-28,Enterprise,Partner,No
CF10330,North East,Professional,Monthly,9,47.0,1.0,Manufacturing,Micro,5,79,34,6,2,62.0,17.0,183,15,2,63,1,78.0,11,69.51,625.59,2025-04-08,2025-06-20,Mid-Market,Google Ads,No
CF01208,London,Professional,Monthly,3,48.0,6.0,Logistics,Small,13,29,22,36,12,58.0,174.0,12,16,2,25,5,28.0,11,33.93,101.79,2023-03-07,2023-06-07,Smb,Direct,No
CF05618,North East,Professional,Monthly,6,46.0,7.0,Manufacturing,Small,21,199,5,39,29,73.0,130.0,72,6,1,71,2,35.0,3,221.61,1329.66,2021-01-12,2021-06-13,Smb,Organic Search,No
CF06972,South East,Starter,Monthly,5,45.0,3.0,Logistics,Micro,1,79,30,10,7,68.0,159.0,152,11,1,53,4,63.0,11,92.29,461.45,2024-07-29,2024-08-27,Smb,Organic Search,Yes
CF10574,West Midlands,Starter,Annual,34,46.0,,Retail,Micro,9,79,15,8,4,97.0,73.0,145,10,3,2,5,23.0,6,68.98,2345.32,2022-02-11,2022-03-09,Smb,Google Ads,No
CF02313,Wales,Professional,Monthly,19,38.0,9.0,Logistics,Medium,12,199,12,220,60,6.0,30.0,132,18,3,69,5,44.0,3,220.52,4189.88,2022-06-29,2023-02-17,Mid-Market,Referral,Yes
CF09956,Wales,Starter,Annual,9,40.0,3.0,Technology,Small,6,79,11,15,3,42.0,42.0,173,14,0,52,5,45.0,0,67.91,611.19,2024-03-23,2024-09-13,Smb,Partner,No
CF04957,Scotland,Starter,Monthly,9,,3.0,Manufacturing,Small,11,199,4,28,18,39.0,34.0,131,1,3,62,0,96.0,11,194.3,1748.7,2024-02-24,2024-04-12,Smb,Google Ads,No
CF10921,West Midlands,Professional,Annual,8,46.0,7.0,Finance,Micro,29,199,5,6,2,42.0,156.0,114,14,2,17,5,74.0,1,198.84,1590.72,2023-04-02,2023-05-15,Smb,Direct,No
CF06566,North East,Starter,Monthly,22,37.0,2.0,Finance,Medium,5,199,34,63,49,86.0,138.0,38,11,2,21,0,36.0,8,227.42,5003.24,2020-08-09,2021-05-19,Smb,Linkedin,No
CF09745,West Midlands,Professional,Annual,17,42.0,2.0,Retail,Small,23,29,33,24,6,14.0,115.0,70,9,0,44,0,61.0,4,29.78,506.26,2022-03-27,2022-11-28,Smb,Organic Search,No
CF11532,East Midlands,Professional,Monthly,54,42.0,9.0,Manufacturing,Small,12,79,13,33,16,81.0,57.0,159,7,0,58,0,84.0,5,70.18,3789.72,2024-07-31,2024-12-17,Smb,Linkedin,No
CF03415,North East,Professional,Monthly,28,,2.0,Education,Micro,18,79,36,4,1,55.0,168.0,101,11,2,10,5,,7,73.88,2068.64,2020-09-24,2020-12-21,Mid-Market,Partner,Yes
CF12873,West Midlands,Starter,Annual,6,60.0,5.0,Healthcare,Medium,20,79,36,237,161,39.0,115.0,189,4,1,58,5,67.0,6,76.16,456.96,2024-08-11,2025-02-25,Mid-Market,Direct,No
CF13276,Scotland,Professional,Monthly,6,39.0,1.0,Healthcare,Micro,18,29,11,3,2,37.0,33.0,110,18,3,4,5,78.0,4,30.78,184.68,2020-10-11,2021-01-12,Mid-Market,Google Ads,No
CF08396,North East,Starter,Monthly,3,37.0,8.0,Technology,Small,7,79,38,23,5,23.0,152.0,17,9,4,11,2,3.0,4,88.12,264.36,2025-01-31,2025-06-20,Smb,Referral,No
CF01890,South West,Enterprise,Monthly,3,45.0,8.0,Education,Micro,19,79,7,9,4,50.0,117.0,75,9,2,54,5,44.0,8,84.61,253.83,2023-12-12,2024-06-25,Mid-Market,Partner,No
CF07868,North East,Professional,Monthly,9,47.0,5.0,Healthcare,Medium,23,79,32,102,27,69.0,66.0,101,9,0,65,2,57.0,7,91.27,821.43,2020-07-31,2021-05-11,Smb,Linkedin,No
CF05253,East Midlands,Starter,Monthly,1,38.0,9.0,Technology,Micro,26,79,31,1,0,28.0,72.0,137,17,1,19,2,37.0,10,66.19,66.19,2021-09-01,2022-05-15,Mid-Market,Direct,No
CF13706,Wales,Professional,Annual,3,49.0,2.0,Education,Micro,2,79,27,3,1,48.0,156.0,126,19,0,65,3,40.0,7,74.04,222.12,2025-05-26,2025-06-20,Enterprise,Linkedin,Yes
CF00975,South West,Professional,Monthly,3,48.0,,Retail,Small,29,29,23,47,36,35.0,118.0,75,10,3,51,5,4.0,11,23.81,71.43,2023-05-21,2023-06-06,Smb,Direct,Yes
CF00237,Wales,Starter,Monthly,23,51.0,8.0,Finance,Micro,21,79,40,4,2,100.0,136.0,136,18,2,49,1,,3,80.1,1842.3,2020-03-11,2020-11-04,Mid-Market,Partner,No
CF08054,East Midlands,Professional,Monthly,3,45.0,9.0,Education,Micro,8,29,39,2,1,50.0,26.0,143,8,0,46,2,36.0,1,27.62,82.86,2023-12-12,2024-06-15,Smb,Linkedin,No
CF10826,South West,Starter,Monthly,15,49.0,5.0,Healthcare,Micro,10,29,24,8,3,66.0,125.0,86,6,1,21,2,79.0,6,32.95,494.25,2024-11-14,2025-06-20,Mid-Market,Organic Search,No
CF08322,East Midlands,Starter,Annual,2,49.0,9.0,Education,Micro,24,29,33,1,0,79.0,16.0,4,4,0,59,2,100.0,9,28.98,57.96,2024-04-27,2024-11-07,Smb,Partner,No
CF07283,South East,Professional,Monthly,15,46.0,1.0,Logistics,Micro,27,199,10,2,1,27.0,145.0,69,11,3,58,5,76.0,6,175.49,2632.35,2023-07-15,2023-11-10,Mid-Market,Organic Search,No
CF09167,Scotland,Professional,Annual,1,65.0,10.0,Education,Medium,20,199,30,152,98,45.0,68.0,14,0,5,62,4,26.0,2,187.82,187.82,2024-11-11,2025-03-29,Enterprise,Referral,No
CF01983,West Midlands,Starter,Monthly,2,36.0,6.0,Finance,Micro,8,199,1,2,0,69.0,,38,14,0,69,1,,4,224.49,448.98,2020-11-09,2021-07-16,Mid-Market,Direct,No
CF05233,London,Starter,Annual,17,43.0,9.0,Technology,Micro,16,199,3,10,7,65.0,150.0,79,3,0,19,5,62.0,7,232.27,3948.59,2025-03-18,2025-06-20,Mid-Market,Referral,No
CF00672,South East,Enterprise,Annual,5,48.0,3.0,Technology,Small,1,29,10,20,11,52.0,123.0,45,2,1,10,5,19.0,7,25.47,127.35,2023-12-02,2024-05-29,Enterprise,Organic Search,Yes
CF05151,West Midlands,Enterprise,Monthly,7,40.0,3.0,Retail,Micro,26,79,37,9,2,59.0,92.0,93,13,4,26,5,51.0,6,68.84,481.88,2022-03-30,2022-08-24,Mid-Market,Referral,Yes
CF04020,North East,Professional,Annual,22,47.0,7.0,Healthcare,Small,24,29,33,17,6,56.0,13.0,48,6,2,59,5,23.0,10,27.16,597.52,2023-10-30,2024-08-05,Enterprise,Partner,No
CF08056,North East,Starter,Annual,23,46.0,2.0,Manufacturing,Small,29,29,9,29,20,96.0,91.0,163,16,0,1,2,,4,31.05,714.15,2024-05-12,2025-01-01,Enterprise,Linkedin,No
CF06294,South East,Professional,Annual,51,51.0,3.0,Manufacturing,Micro,8,79,15,7,5,78.0,62.0,49,16,2,26,3,30.0,1,92.66,4725.66,2025-04-24,2025-06-20,Mid-Market,Linkedin,No
CF09194,North East,Professional,Annual,58,46.0,4.0,Logistics,Small,8,79,6,50,37,80.0,132.0,167,9,1,63,0,38.0,7,93.7,5434.6,2021-04-11,2022-03-03,Mid-Market,Google Ads,No
CF07720,East Midlands,Starter,Annual,1,,7.0,Retail,Small,1,29,9,49,36,16.0,73.0,24,0,2,46,0,80.0,8,31.77,31.77,2022-07-28,2023-04-02,Smb,Partner,No
CF05571,East Midlands,Starter,Annual,10,39.0,9.0,Finance,Small,18,79,5,11,4,,41.0,36,8,3,32,2,,0,74.75,747.5,2024-03-06,2024-06-20,Smb,Referral,No
CF06427,South West,Starter,Monthly,20,47.0,7.0,Technology,Small,27,29,0,28,22,38.0,,25,8,1,21,0,34.0,10,30.96,619.2,2021-03-31,2021-09-30,Smb,Partner,No
CF02835,Wales,Enterprise,Monthly,29,45.0,6.0,Technology,Medium,12,29,39,125,78,67.0,7.0,98,8,4,17,4,50.0,9,23.3,675.7,2021-04-17,2021-09-29,Smb,Referral,No
CF03011,West Midlands,Starter,Annual,4,44.0,2.0,Retail,Small,29,29,11,28,19,99.0,153.0,78,10,3,41,4,,10,33.22,132.88,2023-01-10,2023-09-08,Mid-Market,Referral,Yes
CF02107,South West,Starter,Monthly,2,51.0,6.0,Manufacturing,Medium,7,79,27,70,50,26.0,79.0,72,0,1,22,1,91.0,11,93.6,187.2,2023-01-24,2023-04-01,Smb,Linkedin,Yes
CF02018,London,Enterprise,Monthly,5,41.0,4.0,Finance,Medium,4,29,21,239,154,12.0,160.0,184,12,2,39,5,81.0,1,29.17,145.85,2024-08-31,2025-04-13,Smb,Organic Search,No
CF12539,East Midlands,Professional,Annual,20,52.0,5.0,Logistics,Large,23,29,2,842,212,11.0,102.0,103,19,3,58,2,78.0,9,30.43,608.6,2021-11-13,2022-03-23,Mid-Market,Organic Search,No
CF10097,London,Starter,Annual,16,43.0,3.0,Logistics,Micro,21,29,37,2,0,62.0,21.0,197,18,3,40,3,46.0,3,32.09,513.44,2024-06-18,2025-05-19,Smb,Direct,No
CF13626,West Midlands,Starter,Annual,1,45.0,1.0,Finance,Medium,28,29,34,237,173,50.0,62.0,102,8,2,48,4,,0,30.85,30.85,2024-08-28,2024-11-03,Smb,Direct,No
CF05436,South East,Professional,Monthly,35,43.0,10.0,Healthcare,Medium,18,79,30,164,102,75.0,115.0,63,9,3,45,4,19.0,5,70.37,2462.95,2020-01-11,2020-02-08,Mid-Market,Organic Search,No
CF02744,South West,Enterprise,Monthly,19,50.0,3.0,Manufacturing,Micro,6,199,12,8,5,1.0,112.0,86,0,4,6,4,82.0,10,232.06,4409.14,2023-10-04,2024-06-22,Mid-Market,Google Ads,Yes
CF02883,Wales,Starter,Annual,1,53.0,7.0,Finance,Micro,1,79,10,9,6,19.0,23.0,161,12,1,31,3,82.0,5,73.65,73.65,2022-05-05,2022-10-04,Smb,Referral,Yes
CF05167,East Midlands,Professional,Monthly,13,49.0,,Finance,Micro,28,29,39,9,4,6.0,124.0,140,8,3,13,4,22.0,10,27.07,351.91,2024-06-02,2024-06-15,Smb,Organic Search,No
CF04994,South West,Starter,Monthly,7,33.0,9.0,Healthcare,Medium,27,79,28,147,64,36.0,143.0,58,10,6,6,0,64.0,8,66.35,464.45,2025-04-16,2025-06-20,Mid-Market,Linkedin,No
CF08896,South West,Professional,Monthly,7,43.0,4.0,Logistics,Small,17,79,13,20,8,69.0,6.0,167,14,3,34,3,33.0,1,78.27,547.89,2021-05-23,2022-04-01,Smb,Partner,Yes
CF13903,West Midlands,Starter,Annual,47,54.0,5.0,Education,Micro,12,29,39,10,3,7.0,76.0,0,6,3,7,2,82.0,2,24.46,1149.62,2021-10-02,2022-05-13,Smb,Referral,No
CF11373,West Midlands,Professional,Monthly,11,59.0,8.0,Technology,Medium,25,29,7,210,96,48.0,68.0,21,13,2,30,4,78.0,0,34.34,377.74,2022-03-10,2022-09-13,Smb,Google Ads,No
CF01875,South East,Professional,Monthly,8,43.0,7.0,Education,Micro,26,29,37,9,4,,,9,12,2,26,4,44.0,5,28.59,228.72,2022-02-28,2022-06-07,Smb,Direct,Yes
CF10819,North East,Enterprise,Annual,6,33.0,8.0,Technology,Medium,12,29,34,162,75,83.0,117.0,199,14,2,1,0,19.0,3,33.33,199.98,2021-05-30,2021-08-09,Smb,Google Ads,No
CF05152,North West,Starter,Annual,3,46.0,7.0,Logistics,Small,18,79,23,23,14,12.0,159.0,189,19,2,14,3,,8,64.67,194.01,2024-08-01,2024-09-09,Smb,Partner,Yes
CF08695,Scotland,Enterprise,Annual,2,32.0,4.0,Logistics,Micro,13,79,14,5,2,6.0,20.0,64,17,1,13,3,,4,64.28,128.56,2020-12-12,2021-03-16,Mid-Market,Google Ads,Yes
CF08259,London,Enterprise,Annual,18,55.0,5.0,Retail,Micro,26,79,9,8,5,5.0,114.0,15,1,1,10,3,55.0,5,76.23,1372.14,2022-01-14,2022-05-31,Smb,Referral,No
CF07305,South West,Starter,Monthly,40,56.0,7.0,Healthcare,Small,23,29,3,45,28,,40.0,10,6,3,71,3,,5,27.19,1087.6,2020-08-16,2020-12-26,Smb,Direct,Yes
CF10674,South West,Professional,Monthly,1,44.0,9.0,Manufacturing,Micro,28,29,35,2,0,,125.0,26,0,3,27,2,51.0,10,31.29,31.29,2023-02-10,2023-06-30,Smb,Organic Search,No
CF00535,West Midlands,Starter,Annual,6,52.0,4.0,Healthcare,Small,3,79,35,41,31,23.0,112.0,39,11,4,68,3,91.0,3,83.18,499.08,2020-09-04,2021-06-27,Smb,Organic Search,Yes
CF11588,South West,Professional,Monthly,20,44.0,9.0,Manufacturing,Small,21,199,4,14,9,57.0,75.0,196,8,2,42,5,79.0,8,216.5,4330.0,2020-10-30,2020-11-14,Smb,Organic Search,No
CF01172,South West,Professional,Monthly,25,37.0,10.0,Finance,Micro,21,79,36,10,5,92.0,30.0,130,6,2,26,0,93.0,10,93.32,2333.0,2020-08-09,2021-01-13,Smb,Direct,No
CF07427,East Midlands,Enterprise,Annual,14,43.0,2.0,Healthcare,Small,1,79,40,47,17,92.0,93.0,57,13,4,29,2,63.0,9,70.14,981.96,2020-07-24,2021-01-20,Smb,Organic Search,No
CF04294,North West,Professional,Monthly,28,47.0,5.0,Technology,Micro,10,79,40,5,1,,50.0,141,17,0,46,5,70.0,11,82.83,2319.24,2022-11-20,2023-10-09,Smb,Linkedin,No
CF13124,London,Starter,Monthly,11,47.0,9.0,Finance,Micro,25,29,13,5,2,94.0,104.0,3,3,2,59,2,57.0,8,25.74,283.14,2023-07-08,2024-06-23,Mid-Market,Direct,No
CF08927,East Midlands,Professional,Monthly,20,46.0,8.0,Finance,Micro,5,79,1,1,0,92.0,63.0,173,9,1,28,5,67.0,1,67.08,1341.6,2022-06-16,2022-09-09,Mid-Market,Partner,No
CF00292,North East,Starter,Monthly,65,40.0,9.0,Manufacturing,Small,2,199,19,40,10,11.0,172.0,133,6,1,4,4,32.0,4,223.87,14551.55,2020-12-17,2021-11-08,Enterprise,Partner,Yes
CF05211,North East,Enterprise,Monthly,1,45.0,9.0,Technology,Small,28,29,29,13,10,88.0,106.0,161,16,0,57,1,27.0,1,29.52,29.52,2022-12-06,2023-03-16,Mid-Market,Referral,No
CF04894,North West,Starter,Annual,55,50.0,3.0,Education,Micro,17,29,36,7,2,60.0,98.0,99,3,5,59,4,66.0,0,32.95,1812.25,2023-02-25,2024-01-08,Smb,Organic Search,No
CF09474,West Midlands,Starter,Monthly,10,39.0,7.0,Manufacturing,Micro,15,79,4,3,1,35.0,98.0,156,19,1,71,3,90.0,6,69.01,690.1,2024-05-15,2025-01-16,Smb,Organic Search,No
CF08609,London,Professional,Monthly,34,47.0,9.0,Retail,Micro,16,29,38,10,7,4.0,138.0,138,12,1,48,4,33.0,5,28.95,984.3,2024-12-23,2025-04-18,Smb,Organic Search,Yes
CF06721,North East,Starter,Monthly,8,47.0,10.0,Education,Small,21,79,27,21,4,53.0,10.0,46,16,0,37,1,16.0,9,91.45,731.6,2021-05-14,2021-09-06,Mid-Market,Organic Search,No
CF11481,Scotland,Starter,Annual,18,55.0,1.0,Healthcare,Small,9,79,29,26,15,83.0,179.0,173,13,3,24,3,,5,75.84,1365.12,2020-07-04,2020-07-14,Smb,Direct,No
CF13900,Wales,Starter,Annual,1,53.0,5.0,Education,Micro,23,79,31,9,6,24.0,173.0,140,2,0,45,2,13.0,3,73.72,73.72,2023-07-02,2023-12-15,Smb,Referral,No
CF10995,Wales,Professional,Annual,36,,2.0,Education,Small,17,29,14,30,10,17.0,88.0,140,10,1,70,5,75.0,1,33.24,1196.64,2022-08-16,2022-12-21,Smb,Google Ads,No
CF07384,London,Starter,Monthly,41,51.0,4.0,Finance,Micro,5,29,17,2,1,7.0,55.0,145,16,2,34,2,22.0,7,32.61,1337.01,2021-12-23,2022-10-12,Smb,Direct,Yes
